Gruppierung;Einzelbeleg ID;Belegform;Lemma ID;Lemma;Provenienz;Gewinner
ugo;122010;ugo;6901;hug;DMP;
ugo;122982;ugo;6901;hug;DMP;
ugo;123211;ugo;6901;hug;DMP;
ugo;123908;ugo;6901;hug;DMP;
ugo;124338;ugo;6901;hug;DMP;
ugo;124583;ugo;6901;hug;DMP;
ugo;125713;ugo;6901;hug;DMP;
ugo;125908;ugo;6901;hug;DMP;
ugo;126408;ugo;6901;hug;DMP;
ugo;126506;ugo;6901;hug;DMP;
ugo;127077;ugo;6901;hug;DMP;
ugo;127142;ugo;6901;hug;DMP;
ugo;127250;ugo;6901;hug;DMP;
ugo;127901;ugo;6901;hug;DMP;
ugo;128052;ugo;6901;hug;DMP;
ugo;128527;ugo;6901;hug;DMP;
ugo;129194;ugo;6901;hug;DMP;
ugo;129980;ugo;6901;hug;DMP;
ugo;130574;ugo;6901;hug;DMP;
ugo;130845;ugo;6901;hug;DMP;
ugo;131249;ůgo;6901;hug;DMP;
ugo;132778;ugo;6901;hug;DMP;
ugo;133398;ugo;6901;hug;DMP;
ugo;134654;ugo;6901;hug;DMP;
ugo;134798;ugo;6901;hug;DMP;
ugo;147631;ugo;6901;hug;DMP;
ugo;148449;ugo;6901;hug;DMP;
ugo;148553;ugo;6901;hug;DMP;
ugo;148872;ugo;6901;hug;DMP;
ugo;149910;ugo;6901;hug;DMP;
ugo;149911;ugo;6901;hug;DMP;
ugo;151504;ugo;6901;hug;DMP;
ugo;151505;ugo;6901;hug;DMP;
ugo;151807;ugo;6901;hug;DMP;
ugo;153595;ugo;6901;hug;DMP;
ugo;153747;ugo;6901;hug;DMP;
ugo;154222;ugo;6901;hug;DMP;
ugo;154510;ugo;6901;hug;DMP;
ugo;155677;ugo;6901;hug;DMP;
ugo;160333;ugo;6901;hug;DMP;
ugo;161633;ugo;6901;hug;DMP;
ugo;165617;ugo;6901;hug;DMP;
ugo;166300;ugo;6901;hug;DMP;
ugo;166922;ugo;6901;hug;DMP;
ugo;167810;ugo;6901;hug;DMP;
ugo;168268;ugo;6901;hug;DMP;
ugo;168269;ugo;6901;hug;DMP;
ugo;169060;ugo;6901;hug;DMP;
ugo;169329;ugo;6901;hug;DMP;
ugo;170844;ugo;6901;hug;DMP;
ugo;171040;ugo;6901;hug;DMP;
ugo;171243;ugo;6901;hug;DMP;
ugo;171244;ugo;6901;hug;DMP;
ugo;172016;ugo;6901;hug;DMP;
ugo;172304;ugo;6901;hug;DMP;
ugo;172384;ugo;6901;hug;DMP;
ugo;188821;ugo;6901;hug;DMP;
ugo;190281;ugo;6901;hug;DMP;
ugo;316470;ugo;6901;hug;DMP;
ugo;383081;ugo;6901;hug;DMP;
ugo;383847;ugo;6901;hug;DMP;
ugo;389717;ugo;6901;hug;DMP;
ugo;403443;ugo;6901;hug;DMP;
ugo;403444;ugo;6901;hug;DMP;
ugo;403445;ugo;6901;hug;DMP;
ugo;403446;ugo;6901;hug;DMP;
ugo;403499;ugo;6901;hug;DMP;
ugo;403500;ugo;6901;hug;DMP;
ugo;403545;ugo;6901;hug;DMP;
ugo;403645;ugo;6901;hug;DMP;
ugo;403646;ugo;6901;hug;DMP;
ugo;403647;ugo;6901;hug;DMP;
ugo;403648;ugo;6901;hug;DMP;
ugo;403649;ugo;6901;hug;DMP;
ugo;403650;ugo;6901;hug;DMP;
ugo;403651;ugo;6901;hug;DMP;
ugo;403705;ugo;6901;hug;DMP;
ugo;403706;ugo;6901;hug;DMP;
ugo;403759;ugo;6901;hug;DMP;
ugo;406372;ugo;6901;hug;DMP;
ugo;407579;ugo;6901;hug;DMP;
ugo;408910;ugo;6901;hug;DMP;
ugo;408911;ugo;6901;hug;DMP;
ugo;409118;ugo;6901;hug;DMP;
ugo;409119;ugo;6901;hug;DMP;
ugo;409214;ugo;6901;hug;DMP;
ugo;409215;ugo;6901;hug;DMP;
ugo;409319;ugo;6901;hug;DMP;
ugo;409368;ugo;6901;hug;DMP;
ugo;469566;ugo;6901;hug;DMP;
ugo;469570;ugo;6901;hug;DMP;
ugo;469571;ugo;6901;hug;DMP;
ugo;469572;ugo;6901;hug;DMP;
ugo;469573;ugo;6901;hug;DMP;
ugo;469574;ugo;6901;hug;DMP;
ugo;469575;ugo;6901;hug;DMP;
ugo;469576;ugo;6901;hug;DMP;
ugo;469577;ugo;6901;hug;DMP;
ugo;469578;ugo;6901;hug;DMP;
ugo;469579;ugo;6901;hug;DMP;
ugo;469580;ugo;6901;hug;DMP;
ugo;469581;ugo;6901;hug;DMP;
ugo;469582;ugo;6901;hug;DMP;
ugo;469583;ugo;6901;hug;DMP;
ugo;469584;ugo;6901;hug;DMP;
ugo;469585;ugo;6901;hug;DMP;
ugo;469586;ugo;6901;hug;DMP;
ugo;469587;ugo;6901;hug;DMP;
ugo;469588;ugo;6901;hug;DMP;
ugo;469589;ugo;6901;hug;DMP;
ugo;469590;ugo;6901;hug;DMP;
ugo;469591;ugo;6901;hug;DMP;
ugo;469592;ugo;6901;hug;DMP;
ugo;469593;ugo;6901;hug;DMP;
ugo;469594;ugo;6901;hug;DMP;
ugo;469595;ugo;6901;hug;DMP;
ugo;469596;ugo;6901;hug;DMP;
ugo;469597;ugo;6901;hug;DMP;
ugo;469598;ugo;6901;hug;DMP;
ugo;469599;ugo;6901;hug;DMP;
ugo;469600;ugo;6901;hug;DMP;
ugo;469601;ugo;6901;hug;DMP;
ugo;469602;ugo;6901;hug;DMP;
ugo;469603;ugo;6901;hug;DMP;
ugo;469604;ugo;6901;hug;DMP;
ugo;469605;ugo;6901;hug;DMP;
ugo;469606;ugo;6901;hug;DMP;
ugo;469607;ugo;6901;hug;DMP;
ugo;469608;ugo;6901;hug;DMP;
ugo;469609;ugo;6901;hug;DMP;
ugo;469610;ugo;6901;hug;DMP;
ugo;469611;ugo;6901;hug;DMP;
ugo;469612;ugo;6901;hug;DMP;
ugo;469613;ugo;6901;hug;DMP;
ugo;469614;ugo;6901;hug;DMP;
ugo;469615;ugo;6901;hug;DMP;
ugo;469616;ugo;6901;hug;DMP;
ugo;469617;ugo;6901;hug;DMP;
ugo;469618;ugo;6901;hug;DMP;
ugo;469619;ugo;6901;hug;DMP;
ugo;469620;ugo;6901;hug;DMP;
ugo;469621;ugo;6901;hug;DMP;
ugo;469622;ugo;6901;hug;DMP;
ugo;469623;ugo;6901;hug;DMP;
ugo;469624;ugo;6901;hug;DMP;
ugo;469625;ugo;6901;hug;DMP;
ugo;469626;ugo;6901;hug;DMP;
ugo;469627;ugo;6901;hug;DMP;
ugo;469628;ugo;6901;hug;DMP;
ugo;469629;ugo;6901;hug;DMP;
ugo;469630;ugo;6901;hug;DMP;
ugo;469631;ugo;6901;hug;DMP;
ugo;469632;ugo;6901;hug;DMP;
ugo;469633;ugo;6901;hug;DMP;
ugo;469634;ugo;6901;hug;DMP;
ugo;469635;ugo;6901;hug;DMP;
ugo;469636;ugo;6901;hug;DMP;
ugo;469637;ugo;6901;hug;DMP;
ugo;469638;ugo;6901;hug;DMP;
ugo;469639;ugo;6901;hug;DMP;
ugo;469640;ugo;6901;hug;DMP;
ugo;469641;ugo;6901;hug;DMP;
